#OTU ID	Sample1_Riaz_rep1	Sample1_Riaz_rep2	Sample1_Riaz_rep3	Sample1_Riaz_rep4	Sample1_Teleo_rep1	Sample1_Teleo_rep2	Sample1_Teleo_rep3	Sample1_Teleo_rep4	Sample2_Riaz_rep1	Sample2_Riaz_rep2	Sample2_Riaz_rep3	Sample2_Riaz_rep4	Sample2_Teleo_rep1	Sample2_Teleo_rep2	Sample2_Teleo_rep3	Sample2_Teleo_rep4	Sample3_Riaz_rep1	Sample3_Riaz_rep2	Sample3_Riaz_rep3	Sample3_Riaz_rep4	Sample3_Teleo_rep1	Sample3_Teleo_rep2	Sample3_Teleo_rep3	Sample3_Teleo_rep4	Sample4_Riaz_rep1	Sample4_Riaz_rep2	Sample4_Riaz_rep3	Sample4_Riaz_rep4	Sample4_Teleo_rep1	Sample4_Teleo_rep2	Sample4_Teleo_rep3	Sample4_Teleo_rep4	Sample5_Riaz_rep1	Sample5_Riaz_rep2	Sample5_Riaz_rep3	Sample5_Riaz_rep4	Sample5_Teleo_rep1	Sample5_Teleo_rep2	Sample5_Teleo_rep3	Sample5_Teleo_rep4	Sample6_Riaz_rep1	Sample6_Riaz_rep2	Sample6_Riaz_rep3	Sample6_Riaz_rep4	Sample6_Teleo_rep1	Sample6_Teleo_rep2	Sample6_Teleo_rep3	Sample6_Teleo_rep4	Sample7_Riaz_rep1	Sample7_Riaz_rep2	Sample7_Riaz_rep3	Sample7_Riaz_rep4	Sample7_Teleo_rep1	Sample7_Teleo_rep2	Sample7_Teleo_rep3	Sample7_Teleo_rep4	Sample8_Teleo_rep1	Sample8_Teleo_rep2	Sample8_Teleo_rep3	Sample8_Teleo_rep4
uniq19375	0	0	0	0	0	3	36	0	0	0	0	0	0	0	8	1	0	0	0	0	4	3	9	6	0	0	0	0	4	7	9	5	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
uniq19408	0	0	0	0	0	0	6	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
uniq19412	0	0	3	0	0	0	23	0	0	0	69	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
uniq19418	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
uniq19422	0	0	0	0	0	5	51	0	0	0	0	0	0	1	0	2	0	0	0	0	6	3	2	1	0	0	0	0	2	3	0	0	0	0	0	0	3	5	0	8	0	0	0	0	2	4	3	0	0	0	0	0	0	0	0	0	0	0	0	0
uniq19427	0	1	0	0	2	106	161	12	0	1	0	0	11	5	8	6	0	1	0	0	57	15	18	16	0	1	0	0	11	13	13	3	0	1	0	0	44	44	19	80	0	1	0	0	12	12	13	16	0	1	0	0	0	0	0	0	2	1	2	4
uniq19430	0	0	0	0	3	31	102	12	0	0	0	0	7	2	8	5	0	0	0	0	10	20	21	53	0	0	0	0	29	16	20	41	0	0	0	0	99	70	26	182	0	0	0	0	24	22	17	40	0	0	0	0	0	0	0	0	2	1	3	6
uniq19435	0	0	0	0	0	1	1	0	0	0	2	0	0	0	0	0	0	0	0	0	26	15	76	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
uniq19441	0	0	1	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
uniq19454	0	0	0	0	0	2	3	0	0	0	0	0	1	0	2	0	0	0	0	0	5	0	3	3	0	0	0	0	2	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
uniq19466	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	20	5	2	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
uniq19471	0	0	0	0	13	11	27	12	0	0	0	0	0	0	0	0	0	0	0	0	42	10	12	22	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
uniq19482	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
uniq19490	0	0	0	0	0	0	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
uniq19521	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
uniq19528	0	0	0	0	3	11	7	6	0	0	0	0	2	1	1	0	0	0	0	0	65	14	13	30	0	0	0	0	6	2	0	0	0	0	0	0	30	21	3	16	0	0	0	0	3	6	0	8	0	0	0	0	0	0	0	0	0	0	0	0
uniq19541	0	0	1	0	0	1	173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
uniq19556	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
uniq19580	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
uniq19581	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
uniq19582	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
uniq19604	0	0	0	0	0	0	53	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
uniq19609	0	0	0	0	0	0	7	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
uniq19613	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
uniq19628	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
uniq19640	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
uniq19647	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
uniq19648	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
uniq19661	0	0	0	0	0	0	2	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
uniq19663	0	0	0	0	7	29	124	12	0	0	0	0	10	2	13	5	0	0	0	0	22	28	39	66	0	0	0	0	26	6	15	34	0	0	0	0	136	114	42	265	0	0	0	0	19	21	14	22	0	0	0	0	0	0	0	0	1	0	7	2
uniq19708	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
uniq19735	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
uniq19744	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
uniq19748	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	0	0	0	0	1	1	3	1	0	0	0	0	0	0	0	0	0	0	0	0
uniq19751	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
uniq19764	0	0	0	0	1	0	92	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
uniq19770	0	0	0	0	1	2	5	2	0	0	1	0	0	0	1	0	0	0	0	0	4	1	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
uniq19772	0	0	1	0	0	0	3	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
uniq19774	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	81	0	0	0	0	0	0	0	85	0	0	89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
uniq19809	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
uniq19815	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
uniq19852	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
uniq19884	0	0	0	0	0	9	3	7	0	0	0	0	2	0	0	0	0	0	0	0	16	2	4	13	0	0	0	0	0	2	0	2	0	0	0	0	10	11	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0
uniq19886	0	0	1	0	0	0	4	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
uniq19893	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
uniq19896	0	0	0	0	2	18	12	6	0	0	0	0	6	5	4	2	0	0	0	0	27	19	9	17	0	0	0	0	9	7	3	10	0	0	0	0	12	11	2	10	0	0	0	0	11	15	11	12	0	0	0	0	0	0	0	0	0	0	0	0
uniq19898	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
uniq19902	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
uniq19916	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
uniq19917	0	0	0	0	0	3	6	0	0	0	0	0	1	0	1	0	0	0	0	0	8	5	9	7	0	0	0	0	0	0	6	0	0	0	0	0	2	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
uniq19926	0	0	1	0	0	0	1	0	0	0	11	0	0	0	0	0	0	0	4	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
uniq19929	0	0	0	0	0	3	4	1	0	0	0	0	1	0	0	0	0	0	1	0	4	2	14	2	0	0	0	0	0	1	1	5	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
uniq19930	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
uniq19934	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
uniq19939	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
uniq1994	0	0	0	0	1	88	157	0	0	0	0	0	16	19	27	38	0	0	0	0	14	5	26	13	0	0	0	0	98	54	97	132	0	0	0	0	233	140	61	314	0	0	0	0	28	14	16	35	0	0	0	0	0	1	0	0	8	6	10	11
uniq19940	0	0	0	0	0	2	5	0	0	0	0	0	4	4	2	0	0	0	0	0	11	9	7	4	0	0	0	0	7	9	4	0	0	0	0	0	42	49	14	57	0	0	0	0	41	27	24	76	0	0	0	0	0	0	0	0	0	0	0	0
uniq19944	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
uniq19945	0	0	0	0	0	0	32	0	0	0	4	0	0	0	1	0	0	0	0	0	0	0	45	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	5	0
uniq1995	0	0	0	0	0	1060	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	1	0	0
uniq19971	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
uniq19977	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	5	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
uniq19979	0	0	0	0	0	1	104	0	0	0	1	0	0	0	2	0	0	0	0	0	0	1	117	0	0	0	0	0	0	0	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
uniq19995	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
uniq2	0	0	0	4	0	0	0	3	0	0	0	4	0	0	0	204	0	0	0	4	0	0	0	3	0	0	0	4	0	0	0	2	0	0	0	4	0	0	0	7	0	0	0	4	0	0	0	50	0	0	0	4	0	0	0	2	0	0	0	34366
uniq20017	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
uniq20019	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	3	5	4	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
uniq20022	0	0	0	0	0	5	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
uniq20025	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
uniq20029	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	9	2	0	0	0	0	1	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0
uniq2003	0	0	0	0	0	808	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0
uniq20030	0	0	0	0	0	23	45	5	0	0	0	0	2	3	0	2	0	0	0	0	52	42	25	75	0	0	0	0	37	5	21	62	0	0	0	0	79	53	3	143	0	0	0	0	0	5	0	1	0	0	0	0	0	0	0	0	29	22	7	15
uniq20039	0	0	2	0	0	0	13	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
uniq20046	0	0	0	0	0	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	3	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
uniq20048	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
uniq20050	0	0	0	0	0	1	4	0	0	0	0	0	2	1	0	3	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	1	3	0	0	0	0	3	0	1	1	0	0	0	0	0	0	0	0	1	1	0	0
uniq20082	0	0	0	0	0	3	14	0	0	0	3	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
uniq20083	0	0	0	0	1	3	5	1	0	0	0	0	0	0	0	0	0	0	0	0	19	2	10	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
uniq20084	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
uniq20089	0	0	0	0	0	0	3	1	0	0	1	0	1	0	1	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
uniq20094	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
uniq201	0	1	0	0	0	21	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	3	0	0	0	1	0	0	0	38	0	0	0	1	0	0	1	6107	0	0	0	1	0	0	0	11	0	0	0	1	0	0	0	0	0	0	0	3	0	0
uniq20105	0	0	0	0	1	2	7	5	0	0	0	0	16	9	10	2	0	0	0	0	13	12	13	13	0	0	0	0	4	8	6	10	0	0	0	0	26	29	8	32	0	0	0	0	10	14	7	7	0	0	0	0	0	0	0	0	5	0	1	2
uniq20113	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
uniq20161	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
uniq20178	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
uniq20185	0	0	0	0	0	4	1	0	0	0	0	0	1	0	0	5	0	0	0	0	0	0	1	2	0	0	0	0	3	2	0	7	0	0	0	0	2	2	0	8	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	1	0
uniq20200	0	0	0	0	1	1	3	0	0	0	4	0	0	1	1	0	0	0	0	0	0	2	1	2	0	0	0	0	1	0	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
uniq20221	0	0	0	0	5	5	257	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
uniq20231	0	0	0	0	0	6	289	0	0	0	3	0	0	1	2	1	0	0	0	0	6	0	21	6	0	0	0	0	2	3	4	6	0	0	0	0	15	9	5	29	0	0	0	0	2	1	8	3	0	0	0	0	0	0	0	0	0	0	0	0
uniq20245	0	0	0	0	0	6	496	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	14	7	0	0	0	0	0	9	11	11	0	0	0	0	0	0	3	3	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	1	0	0
uniq20260	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
uniq20266	0	0	0	0	0	2	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	213	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
uniq20267	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
uniq20269	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
uniq20270	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	179	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
uniq20271	0	0	0	0	0	0	0	1	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
uniq20272	0	0	0	0	4	19	11	88	0	0	0	0	0	0	0	0	0	0	0	0	30	12	16	235	0	0	0	0	4	3	4	12	0	0	0	0	35	41	4	39	0	0	0	0	2	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0
uniq20274	0	0	0	0	0	0	0	1	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
uniq20276	0	0	0	0	0	2	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	47	0	0	0	0	0	0	2	14	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
uniq20279	0	0	0	1	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	79	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
uniq20281	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
uniq20282	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
uniq20283	0	0	0	0	0	2	1	4	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	23	0	0	0	0	0	1	0	1	0	0	0	0	2	3	0	2	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
